company_name,funded_month,company_market,unicorn_flag,raised_amount_usd,no_cumulative
Boomerang.com,2011-05,Facebook Applications,False,1000000.0,1000000.0
Boomi,2008-07,Cloud Computing,False,4000000.0,4000000.0
Boonty,2005-07,Video Games,False,40000000.0,40000000.0
Booodl,2013-05,Curated Web,False,2993785.0,2993785.0
Booshaka,2012-07,Marketing Automation,False,4000000.0,4000000.0
Boost Communications,2012-02,Advertising,False,8879640.0,8879640.0
Boost Media,2011-03,Optimization,False,11480000.0,11480000.0
Boost Media,2013-01,Optimization,False,4000000.0,15480000.0
Boost Media,2013-08,Optimization,False,24000000.0,39480000.0
BoostUp,2013-10,Curated Web,False,2000000.0,2000000.0
BoosterMedia,2013-09,Games,False,10000000.0,10000000.0
Bootstrap Software,2009-11,Consulting,False,22000000.0,22000000.0
Booyah,2008-04,Entertainment,False,4500000.0,4500000.0
Booyah,2010-05,Entertainment,False,60000000.0,64500000.0
Booyah,2013-03,Entertainment,False,90000000.0,154500000.0
Borderfree,2012-07,Business Services,False,60600000.0,60600000.0
Boreal Genomics,2010-10,Analytics,False,6499999.0,6499999.0
Boreal Genomics,2013-10,Analytics,False,36000000.0,42499999.0
Borean Pharma,2005-03,Biotechnology,False,20880000.0,20880000.0
Borqs,2008-03,Social Media,False,4000000.0,4000000.0
Borqs,2009-07,Social Media,False,69600000.0,73600000.0
Borqs,2011-02,Social Media,False,10499999.0,84099999.0
Borrego Solar Systems,2009-08,Clean Technology,False,30000000.0,30000000.0
Borro,2008-10,Finance,False,5000000.0,5000000.0
Borro,2011-04,Finance,False,12123276.0,17123276.0
Borro,2012-10,Finance,False,130000000.0,147123276.0
Bosideng,2009-09,Fashion,False,62696774.0,62696774.0
BostInno,2011-06,Curated Web,False,1300000.0,1300000.0
Boston Heart Diagnostics,2010-09,Health and Wellness,False,10000000.0,10000000.0
Boston Power,2006-11,Technology,False,16000000.0,16000000.0
Boston Power,2007-01,Technology,False,46800000.0,62800000.0
Boston Power,2008-01,Technology,False,180000000.0,242800000.0
Boston Power,2009-01,Technology,False,275000000.0,517800000.0
Boston Power,2009-12,Technology,False,12000000.0,529800000.0
Boston Power,2010-06,Technology,False,120000000.0,649800000.0
Boston Power,2011-09,Technology,False,375000000.0,1024800000.0
Boston Power,2011-12,Technology,False,90000000.0,1114800000.0
Boston Technologies,2011-06,Software,False,5000000.0,5000000.0
BotanoCap,2013-12,Biotechnology,False,4200000.0,4200000.0
Boticca,2011-05,Fashion,False,2500000.0,2500000.0
Boticca,2013-09,Fashion,False,8000000.0,10500000.0
Bottlenose,2012-10,Ediscovery,False,2000000.0,2000000.0
Bottlenose,2013-07,Ediscovery,False,32400000.0,34400000.0
Boulder Ionics,2012-04,Manufacturing,False,8600000.0,8600000.0
Boulder Ionics,2013-11,Manufacturing,False,500000.0,9100000.0
Boulder Wind Power,2011-09,Clean Technology,False,70000000.0,70000000.0
Bounce Exchange,2013-06,SaaS,False,1500000.0,1500000.0
Boundary,2011-11,Cloud Computing,False,4000000.0,4000000.0
Boundary,2012-07,Cloud Computing,False,30100000.0,34100000.0
Boundless,2012-04,Education,False,46800000.0,46800000.0
Boundless Geo,2013-05,Collaboration,False,6000000.0,6000000.0
Boundless Network,2009-12,Advertising,False,10000000.0,10000000.0
Boundless Network,2011-02,Advertising,False,4000000.0,14000000.0
Bountii,2007-06,Venture Capital,False,15000.0,15000.0
BountyJobs,2006-01,Human Resources,False,3500000.0,3500000.0
BountyJobs,2008-07,Human Resources,False,12000000.0,15500000.0
BountyJobs,2011-09,Human Resources,False,15000000.0,30500000.0
BountyJobs,2013-10,Human Resources,False,9010474.0,39510474.0
Bountysource,2013-07,Crowdfunding,False,1100000.0,1100000.0
Bourbon & Boots,2013-03,Marketplaces,False,150000.0,150000.0
Boutique Window,2013-06,Curated Web,False,1300000.0,1300000.0
BovControl,2012-11,Tracking,False,50000.0,50000.0
BovControl,2013-01,Tracking,False,150000.0,200000.0
BovControl,2013-06,Tracking,False,51724.0,251724.0
Bovie Medical,2013-12,Health Care,False,7000000.0,7000000.0
Bowman Power,2012-11,Energy,False,6700000.0,6700000.0
Bownty,2012-01,E-Commerce,False,646950.0,646950.0
Bownty,2013-04,E-Commerce,False,1100000.0,1746950.0
Box,2006-10,File Sharing,True,1500000.0,1500000.0
Box,2008-01,File Sharing,True,12000000.0,13500000.0
Box,2009-10,File Sharing,True,14200000.0,27700000.0
Box,2010-04,File Sharing,True,45000000.0,72700000.0
Box,2011-02,File Sharing,True,336000000.0,408700000.0
Box,2011-10,File Sharing,True,729000000.0,1137700000.0
Box,2012-07,File Sharing,True,875000000.0,2012700000.0
Box,2013-01,File Sharing,True,100000000.0,2112700000.0
Box,2013-12,File Sharing,True,800000000.0,2912700000.0
Box & Automation Solutions,2009-03,Software,False,881000.0,881000.0
Box & Automation Solutions,2012-02,Software,False,530000.0,1411000.0
BoxC,2013-06,E-Commerce,False,600000.0,600000.0
BoxC,2013-09,E-Commerce,False,125000.0,725000.0
BoxCast,2013-07,Photography,False,250000.0,250000.0
BoxFox,2013-08,E-Commerce,False,40000.0,40000.0
BoxTone,2010-08,Android,False,7500000.0,7500000.0
BoxTone,2012-03,Android,False,4000000.0,11500000.0
BoxVentures,2013-02,E-Commerce,False,500000.0,500000.0
Boxbe,2007-01,Email,False,1500000.0,1500000.0
Boxcar,2012-03,Real Time,False,150000.0,150000.0
Boxed,2013-08,Mobile Commerce,False,4400000.0,4400000.0
Boxee,2008-11,Television,False,12000000.0,12000000.0
Boxee,2009-08,Television,False,18000000.0,30000000.0
Boxee,2011-03,Television,False,82500000.0,112500000.0
Boxer,2013-10,Messaging,False,3000000.0,3000000.0
Boxever,2012-04,Startups,False,2000000.0,2000000.0
Boxfish,2011-07,Analytics,False,3000000.0,3000000.0
Boyaa Interactive,2011-07,Games,False,6000000.0,6000000.0
Boyibang,2013-10,Curated Web,False,700000.0,700000.0
Bplats,2008-06,Billing,False,6492285.0,6492285.0
Bplats,2009-12,Billing,False,2885480.0,9377765.0
Brabeion Software,2005-04,Software,False,15000000.0,15000000.0
Brabeion Software,2006-12,Software,False,15300000.0,30300000.0
Braclet,2012-02,Analytics,False,40000.0,40000.0
Bradford Networks,2006-08,Security,False,2000000.0,2000000.0
Bradford Networks,2008-05,Security,False,16000000.0,18000000.0
Bradford Networks,2012-05,Security,False,6000000.0,24000000.0
BragBet,2013-01,Gambling,False,132047.0,132047.0
Bragster,2008-02,Social Media,False,3500000.0,3500000.0
BrainBot,2011-05,Health and Wellness,False,20000.0,20000.0
BrainCells,2008-03,Biotechnology,False,180000000.0,180000000.0
BrainCells,2008-04,Biotechnology,False,40000000.0,220000000.0
BrainLAB,2006-10,Software,False,7300000.0,7300000.0
BrainSINS,2010-05,Software,False,1331500.0,1331500.0
BrainSINS,2012-05,Software,False,800000.0,2131500.0
BrainScope Company,2013-11,Biotechnology,False,10000000.0,10000000.0
Brainbow,2013-04,Games,False,9000000.0,9000000.0
Brainient,2009-09,Mobile,False,50000.0,50000.0
Brainient,2010-08,Mobile,False,1600000.0,1650000.0
Brainient,2012-01,Mobile,False,7200000.0,8850000.0
Brainloop,2007-07,Document Management,False,2755800.0,2755800.0
Brainly.com,2012-09,Education,False,500000.0,500000.0
Brainscape,2013-12,Education,False,1000000.0,1000000.0
Brainsgate,2005-04,Health Care,False,50000000.0,50000000.0
Brainsgate,2008-08,Health Care,False,27500000.0,77500000.0
Brainspace Corporation,2013-09,Software,False,10000000.0,10000000.0
Braintech,2009-11,Software,False,3000000.0,3000000.0
Braintree,2011-06,Accounting,False,102000000.0,102000000.0
Braintree,2012-09,Accounting,False,140000000.0,242000000.0
Brainwave Education,2013-11,Education,False,40000.0,40000.0
Brainz Games,2011-03,Graphics,False,1300000.0,1300000.0
Brainz Games,2012-01,Graphics,False,600000.0,1900000.0
Brammo,2011-10,Energy,False,84000000.0,84000000.0
Brammo,2012-07,Energy,False,13000000.0,97000000.0
Branch,2012-03,Messaging,False,10000000.0,10000000.0
BranchOut,2010-09,Networking,False,24000000.0,24000000.0
BranchOut,2011-05,Networking,False,72000000.0,96000000.0
BranchOut,2012-04,Networking,False,100000000.0,196000000.0
Brand Affinity Technologies,2010-08,Advertising,False,120000000.0,120000000.0
Brand Affinity Technologies,2012-05,Advertising,False,37500000.0,157500000.0
Brand Networks,2013-06,Software,False,68000000.0,68000000.0
Brand Thunder,2008-06,Public Relations,False,1160000.0,1160000.0
Brand Thunder,2009-01,Public Relations,False,1000000.0,2160000.0
Brand.net,2007-11,Advertising,False,3000000.0,3000000.0
Brand.net,2008-08,Advertising,False,20000000.0,23000000.0
Brand.net,2010-06,Advertising,False,42000000.0,65000000.0
BrandMe crowdmarketing,2013-11,Sales and Marketing,False,25025.0,25025.0
BrandProject,2013-12,Finance,False,2921435.0,2921435.0
BrandYourself,2012-03,SEO,False,1200000.0,1200000.0
Branded Reality,2013-08,Advertising,False,351538.0,351538.0
Branders.com,2009-12,Gift Card,False,20000000.0,20000000.0
Branding Brand,2012-10,Mobile Commerce,False,22500000.0,22500000.0
Branding Brand,2013-09,Mobile Commerce,False,38000000.0,60500000.0
Brandlive,2012-10,SaaS,False,65000.0,65000.0
Brandlive,2013-09,SaaS,False,1600000.0,1665000.0
Brandmail Solutions,2006-08,Messaging,False,1609875.0,1609875.0
Brandsclub,2010-05,E-Commerce,False,17000000.0,17000000.0
Brandtology,2009-04,Advertising,False,1350000.0,1350000.0
Brandtone,2011-08,Web Development,False,43245000.0,43245000.0
Brandwatch,2010-11,Social Media,False,1500000.0,1500000.0
Brandwatch,2012-03,Social Media,False,6000000.0,7500000.0
Brash Entertainment,2007-06,Games,False,1200000000.0,1200000000.0
Brass Monkey,2012-01,Games,False,1500000.0,1500000.0
BravoSolution,2005-08,Software,False,84500000.0,84500000.0
BravoSolution,2007-06,Software,False,3160000.0,87660000.0
Brazen Careerist,2012-03,Enterprise Software,False,100000.0,100000.0
Breach Security,2006-05,Security,False,12000000.0,12000000.0
Breach Security,2008-07,Security,False,12000000.0,24000000.0
Breach Security,2009-05,Security,False,8000000.0,32000000.0
Bread,2011-01,Advertising,False,7500000.0,7500000.0
Breadtrip,2013-03,Travel,False,2000000.0,2000000.0
Breadtrip,2013-12,Travel,False,20000000.0,22000000.0
Break Media,2007-07,Internet,False,21400000.0,21400000.0
Break30,2008-12,Sports,False,295000.0,295000.0
BreakingPoint Systems,2007-11,Security,False,30000000.0,30000000.0
Breakthrough Behavioral,2012-08,Therapeutics,False,900000.0,900000.0
Breakthrough Behavioral,2013-07,Therapeutics,False,15000000.0,15900000.0
Breaktime Studios,2013-04,Mobile Games,False,4250000.0,4250000.0
Breathe Technologies,2008-03,Health and Wellness,False,60000000.0,60000000.0
Breathe Technologies,2010-05,Health and Wellness,False,92000000.0,152000000.0
BreatheAmerica,2011-09,Health and Wellness,False,22000000.0,22000000.0
Breathing Buildings,2009-07,Clean Technology,False,3576342.0,3576342.0
Breathing Buildings,2012-11,Clean Technology,False,6462052.0,10038394.0
Breathometer,2013-09,Health Care,False,1540000.0,1540000.0
Breathometer,2013-10,Health Care,False,3200000.0,4740000.0
BreconRidge,2009-04,Enterprise Software,False,11200000.0,11200000.0
Breeze Tech,2008-06,Enterprise Software,False,3160000.0,3160000.0
Breeze Technology,2013-03,Ticketing,False,3000000.0,3000000.0
Breezeworks,2013-09,Mobile,False,8000000.0,8000000.0
Breezy,2011-03,Printing,False,5250000.0,5250000.0
Breker Verification Systems,2012-07,Software,False,5000000.0,5000000.0
Brevado,2013-08,Customer Service,False,50000.0,50000.0
Briabe Mobile,2011-04,Mobile,False,2000000.0,2000000.0
Brickell Biotech,2013-02,Biotechnology,False,14000000.0,14000000.0
Brickfish,2010-07,Social Media Platforms,False,940261.0,940261.0
Brickflow,2013-02,Software,False,60000.0,60000.0
Brickflow,2013-03,Software,False,40000.0,100000.0
Brickstream,2010-04,Retail,False,34680000.0,34680000.0
Brickstream,2012-10,Retail,False,4000000.0,38680000.0
Bricsnet,2007-10,Real Estate,False,13000000.0,13000000.0
BridgeCo,2004-07,Audio,False,64000000.0,64000000.0
BridgeCo,2006-06,Audio,False,161000000.0,225000000.0
BridgeCo,2007-01,Audio,False,119000000.0,344000000.0
BridgeCo,2009-02,Audio,False,48000000.0,392000000.0
BridgeCo,2009-12,Audio,False,7500000.0,399500000.0
BridgeLux,2006-04,Manufacturing,False,25500000.0,25500000.0
BridgeLux,2007-08,Manufacturing,False,115000000.0,140500000.0
BridgeLux,2008-04,Manufacturing,False,180000000.0,320500000.0
BridgeLux,2011-07,Manufacturing,False,180000000.0,500500000.0
BridgeLux,2011-10,Manufacturing,False,90000000.0,590500000.0
BridgeLux,2012-02,Manufacturing,False,25000000.0,615500000.0
BridgePoint Medical,2007-01,Health Care,False,30000000.0,30000000.0
BridgePoint Medical,2011-03,Health Care,False,27300000.0,57300000.0
BridgePort Networks,2006-11,Software,False,52000000.0,52000000.0
BridgeWave Communications,2005-12,Wireless,False,7000000.0,7000000.0
BridgeWave Communications,2007-07,Wireless,False,15600000.0,22600000.0
BridgeWave Communications,2008-06,Wireless,False,20000000.0,42600000.0
BridgeWave Communications,2009-11,Wireless,False,31200000.0,73800000.0
BridgeWave Communications,2012-01,Wireless,False,41200000.0,115000000.0
BridgeWave Communications,2012-04,Wireless,False,2222000.0,117222000.0
BridgeWave Communications,2013-01,Wireless,False,5864398.0,123086398.0
Bridgestream,2006-04,Software,False,19500000.0,19500000.0
Bridgevine,2005-12,Internet Marketing,False,3250000.0,3250000.0
Bridgevine,2007-08,Internet Marketing,False,7100000.0,10350000.0
Bridgevine,2009-06,Internet Marketing,False,7000000.0,17350000.0
BrieFix,2011-09,Software,False,21189.0,21189.0
BriefCam,2009-03,Security,False,2600000.0,2600000.0
BriefCam,2011-01,Security,False,5200000.0,7800000.0
BriefCam,2013-03,Security,False,6500000.0,14300000.0
Briefcase,2013-05,Software,False,18000.0,18000.0
Briefcase,2013-12,Software,False,900000.0,918000.0
Bright Funds,2013-02,Social Commerce,False,350000.0,350000.0
Bright Industry,2010-12,Automotive,False,4502251.0,4502251.0
Bright Pattern,2012-10,Customer Support Tools,False,2000000.0,2000000.0
Bright Things,2010-01,Networking,False,800000.0,800000.0
Bright View Technologies,2008-06,Hardware + Software,False,30000000.0,30000000.0
Bright View Technologies,2009-04,Hardware + Software,False,16000000.0,46000000.0
Bright.com,2013-09,Curated Web,False,28000000.0,28000000.0
BrightArch,2011-02,Enterprise Software,False,139764.0,139764.0
BrightBytes,2013-02,Big Data,False,1500000.0,1500000.0
BrightBytes,2013-07,Big Data,False,2500000.0,4000000.0
BrightDoor Systems,2008-09,SaaS,False,4000000.0,4000000.0
BrightEdge,2010-03,Search,False,19500000.0,19500000.0
BrightEdge,2012-03,Search,False,50400000.0,69900000.0
BrightEdge,2013-06,Search,False,214000000.0,283900000.0
BrightFarms,2011-12,Clean Technology,False,8600000.0,8600000.0
BrightLine,2011-07,Messaging,False,30000000.0,30000000.0
BrightNest,2011-11,Curated Web,False,3800000.0,3800000.0
BrightQube,2007-05,Web Development,False,200000.0,200000.0
BrightQube,2008-05,Web Development,False,650000.0,850000.0
BrightRoll,2006-08,Software,False,1000000.0,1000000.0
BrightRoll,2007-08,Software,False,10000000.0,11000000.0
BrightRoll,2010-02,Software,False,30000000.0,41000000.0
BrightRoll,2011-11,Software,False,100000000.0,141000000.0
BrightScope,2009-09,Finance,False,2000000.0,2000000.0
BrightSource Energy,2008-06,Solar,False,690000000.0,690000000.0
BrightSource Energy,2010-05,Solar,False,600000000.0,1290000000.0
BrightSource Energy,2011-03,Solar,False,201000000.0,1491000000.0
BrightSource Energy,2011-04,Solar,False,168000000.0,1659000000.0
BrightSource Energy,2012-10,Solar,False,560000000.0,2219000000.0
BrightTALK,2011-09,Lead Generation,False,20500000.0,20500000.0
BrightView Systems,2009-01,Clean Technology,False,12000000.0,12000000.0
BrightWhistle,2011-07,Advertising,False,2200000.0,2200000.0
BrightWhistle,2012-08,Advertising,False,4200000.0,6400000.0
Brightcove,2005-03,Technology,False,11000000.0,11000000.0
Brightcove,2005-11,Technology,False,48600000.0,59600000.0
Brightcove,2006-09,Technology,False,5000000.0,64600000.0
Brightcove,2007-01,Technology,False,654500000.0,719100000.0
Brightcove,2008-05,Technology,False,19600000.0,738700000.0
Brightcove,2010-04,Technology,False,84000000.0,822700000.0
Brightcove K.K.,2008-05,Games,False,19600000.0,19600000.0
Brighter Future Challenge,2011-07,Curated Web,False,40000.0,40000.0
Brighter.com,2011-01,Curated Web,False,5000000.0,5000000.0
Brighter.com,2011-08,Curated Web,False,16000000.0,21000000.0
Brighter.com,2013-10,Curated Web,False,45000000.0,66000000.0
Brightergy,2011-10,Energy,False,2500000.0,2500000.0
Brightkite,2007-08,Finance,False,15000.0,15000.0
Brightkite,2009-07,Finance,False,400000.0,415000.0
Brightleaf,2010-04,Legal,False,3000000.0,3000000.0
Brightpearl,2011-05,Business Services,False,10000000.0,10000000.0
Brightpearl,2013-05,Business Services,False,16000000.0,26000000.0
Brightstar,2007-07,Wireless,False,283000000.0,283000000.0
Brightstorm,2008-10,Video,False,6000000.0,6000000.0
Brijot Imaging Systems,2007-08,Software,False,14000000.0,14000000.0
Brill Street + Company,2007-11,None,False,1287500.0,1287500.0
Brille24,2012-09,E-Commerce,False,8943200.0,8943200.0
Brilliant Telecommunications,2007-02,Web Hosting,False,28400000.0,28400000.0
Brilliant Telecommunications,2008-08,Web Hosting,False,44000000.0,72400000.0
Brilliant Telecommunications,2009-10,Web Hosting,False,45600000.0,118000000.0
BringIt,2010-07,Games,False,4650000.0,4650000.0
BringMeThat,2013-03,E-Commerce,False,400000.0,400000.0
BringShare,2011-03,Internet Marketing,False,1000000.0,1000000.0
Brisk.io,2013-06,Enterprise Software,False,2400000.0,2400000.0
Brit + Co.,2012-04,E-Commerce,False,5000000.0,5000000.0
Brit + Co.,2013-06,E-Commerce,False,25200000.0,30200000.0
Britely,2007-01,Curated Web,False,900000.0,900000.0
Britely,2009-06,Curated Web,False,500000.0,1400000.0
Britestream Networks,2005-10,Security,False,90000000.0,90000000.0
Broad Institute,2012-01,Biotechnology,False,32500000.0,32500000.0
BroadLight,2005-11,Software,False,80000000.0,80000000.0
BroadLight,2007-03,Software,False,5000000.0,85000000.0
BroadLight,2007-09,Software,False,108000000.0,193000000.0
BroadLogic Network Technologies,2007-06,Web Hosting,False,68000000.0,68000000.0
BroadSoft,2007-07,Software,False,10000000.0,10000000.0
Broadbus Technologies,2005-08,Hardware + Software,False,100000000.0,100000000.0
Broadcast.mobi,2012-09,Mobile,False,25000.0,25000.0
Broadlink,2013-12,Manufacturing,False,600000.0,600000.0
Broadway Networks,2010-01,Public Relations,False,954000.0,954000.0
Broccol-e-games,2012-04,Mobile Games,False,20000.0,20000.0
Broccol-e-games,2012-11,Mobile Games,False,40000.0,60000.0
Bromium,2011-06,Security,False,27600000.0,27600000.0
Bromium,2012-04,Security,False,400000.0,28000000.0
Bromium,2012-06,Security,False,106000000.0,134000000.0
Bromium,2013-10,Security,False,200000000.0,334000000.0
Browntape,2013-08,E-Commerce,False,60000.0,60000.0
Browster,2006-01,Software,False,17400000.0,17400000.0
Bubble & Balm,2011-07,Manufacturing,False,120993.0,120993.0
Bubble Gum Interactive,2011-08,Games,False,400000.0,400000.0
BubbleGab,2013-07,Social Media,False,2000000.0,2000000.0
Bubbles and Beyond,2006-07,Biotechnology,False,701000.0,701000.0
Bubbles and Beyond,2011-03,Biotechnology,False,5100000.0,5801000.0
Bubbly,2006-09,Social Media,False,5000000.0,5000000.0
Bubbly,2008-03,Social Media,False,39000000.0,44000000.0
Bubbly,2009-06,Social Media,False,12000000.0,56000000.0
Bubbly,2011-01,Social Media,False,40000000.0,96000000.0
Bubbly,2012-08,Social Media,False,15000000.0,111000000.0
Buck,2011-05,Mobile,False,13200000.0,13200000.0
BucketFeet,2012-06,Internet,False,500000.0,500000.0
BucketFeet,2013-11,Internet,False,5400000.0,5900000.0
Bucmi,2012-05,Marketplaces,False,264665.0,264665.0
Bucmi,2013-09,Marketplaces,False,249808.0,514473.0
Buddy,2012-05,Internet of Things,False,4400000.0,4400000.0
Buddy,2012-10,Internet of Things,False,1130000.0,5530000.0
BuddyBounce,2012-11,Celebrity,False,64414.0,64414.0
BuddyTV,2007-05,Games,False,250000.0,250000.0
BuddyTV,2007-07,Games,False,2800000.0,3050000.0
BuddyTV,2008-04,Games,False,6000000.0,9050000.0
BuddyTV,2013-12,Games,False,1500000.0,10550000.0
Budge,2012-06,Entertainment,False,2032000.0,2032000.0
BudgetSimple,2013-06,Finance,False,50000.0,50000.0
Bueda,2008-01,Advertising,False,25000.0,25000.0
Bueda,2010-07,Advertising,False,100000.0,125000.0
Bueeno,2009-10,Social Games,False,300000.0,300000.0
BufferBox,2012-08,E-Commerce,False,3000000.0,3000000.0
Bug Labs,2006-04,Open Source,False,500000.0,500000.0
BugBuster,2013-11,Software,False,1100000.0,1100000.0
BugHerd,2012-01,Web Development,False,1100000.0,1100000.0
BugSense,2011-02,Mobile,False,100000.0,100000.0
Bugcrowd,2013-09,Security,False,6400000.0,6400000.0
Bugsnag,2013-07,Software,False,1400000.0,1400000.0
BuildCircle,2010-01,Enterprise Software,False,38095.0,38095.0
BuildCircle,2012-10,Enterprise Software,False,81352.0,119447.0
BuildCircle,2013-01,Enterprise Software,False,150000.0,269447.0
BuildDirect,2012-06,E-Commerce,False,16000000.0,16000000.0
BuildDirect,2012-10,E-Commerce,False,4000000.0,20000000.0
BuildDirect,2013-11,E-Commerce,False,13000000.0,33000000.0
BuildFax,2011-06,Real Estate,False,4000000.0,4000000.0
BuildForge,2005-09,Software,False,6000000.0,6000000.0
BuildZoom,2012-12,Construction,False,18000.0,18000.0
BuildZoom,2013-06,Construction,False,9765000.0,9783000.0
BuildersCloud,2013-08,Software,False,5500000.0,5500000.0
Building Robotics,2013-06,Enterprise Software,False,5700000.0,5700000.0
BuildingIQ,2011-08,Software,False,1200000.0,1200000.0
BuildingIQ,2013-01,Software,False,27000000.0,28200000.0
BuildingLayer,2011-06,Developer APIs,False,40000.0,40000.0
Bukupe,2011-03,Social Media,False,61104.0,61104.0
BullGuard,2008-12,Software,False,5000000.0,5000000.0
Bulldog Solutions,2007-03,Advertising,False,5000000.0,5000000.0
Bullhorn,2006-06,PaaS,False,3000000.0,3000000.0
Bullhorn,2008-05,PaaS,False,130000000.0,133000000.0
BullionVault,2010-06,Peer-to-Peer,False,36405294.0,36405294.0
Bulsara Advertising,2013-05,Advertising,False,900480.0,900480.0
Bulu Box,2012-09,E-Commerce,False,1650000.0,1650000.0
Bumble Beez,2013-06,Games,False,45457.0,45457.0
Bump Technologies,2009-10,Mobile,False,6800000.0,6800000.0
Bump Technologies,2011-01,Mobile,False,82500000.0,89300000.0
BumpTop,2008-05,Software,False,3300000.0,3300000.0
Bunchball,2006-10,Software,False,4000000.0,4000000.0
Bunchball,2008-04,Software,False,8000000.0,12000000.0
Bunchball,2011-06,Software,False,19500000.0,31500000.0
Bundle Buy,2009-01,Coupons,False,35000.0,35000.0
Bundlr,2011-01,Photography,False,20521.0,20521.0
Bungee Labs,2005-09,Software,False,25110000.0,25110000.0
Bungee Labs,2006-11,Software,False,21300000.0,46410000.0
Bungee Labs,2008-03,Software,False,24000000.0,70410000.0
Bungolow,2011-04,Flash Sales,False,80000.0,80000.0
Bungolow,2012-03,Flash Sales,False,25000.0,105000.0
Bunndle,2010-07,Advertising,False,1100000.0,1100000.0
Bureau Of Trade,2012-09,E-Commerce,False,2400000.0,2400000.0
Bureo Skateboards,2013-11,Clean Technology,False,40000.0,40000.0
Burpple,2012-07,Mobile,False,1000000.0,1000000.0
Burst Online Entertainment,2012-01,Games,False,100000.0,100000.0
Burstly,2010-03,Advertising,False,3600000.0,3600000.0
Burstly,2011-11,Advertising,False,16500000.0,20100000.0
Burt,2011-06,Business Intelligence,False,3000000.0,3000000.0
Busbud,2013-05,Software,False,3000000.0,3000000.0
BuscoTurno,2012-05,Dental,False,40000.0,40000.0
Business Engine,2005-09,Software,False,12000000.0,12000000.0
Business Insider,2009-05,News,False,2700000.0,2700000.0
Business Insider,2010-07,News,False,12000000.0,14700000.0
Business Insider,2011-09,News,False,21000000.0,35700000.0
Business Insider,2013-04,News,False,15000000.0,50700000.0
Bustle,2013-08,Curated Web,False,32500000.0,32500000.0
Busuu,2012-10,Language Learning,False,4700000.0,4700000.0
BusyEvent,2012-02,Lead Management,False,50000.0,50000.0
Buttercoin,2013-08,Software,False,6000000.0,6000000.0
Buttercoin,2013-09,Software,False,250000.0,6250000.0
Butterfly Health,2013-09,Health and Wellness,False,20000000.0,20000000.0
Buxfer,2007-01,Finance,False,15000.0,15000.0
Buy buy tea,2011-11,E-Commerce,False,5503144.0,5503144.0
Buy.On.Social,2012-09,Social Commerce,False,300000.0,300000.0
BuyBox,2013-01,Social Commerce,False,4600000.0,4600000.0
BuyVIP,2009-04,Sales and Marketing,False,80000000.0,80000000.0
BuyWithMe,2010-01,Group Buying,False,5500000.0,5500000.0
BuyWithMe,2010-07,Group Buying,False,32000000.0,37500000.0
BuyWithMe,2011-05,Group Buying,False,10000000.0,47500000.0
BuyWithMe,2011-06,Group Buying,False,5000000.0,52500000.0
Buyapowa,2013-10,E-Commerce,False,4600000.0,4600000.0
Buyosphere,2012-01,Search,False,325000.0,325000.0
BuysideFX,2012-10,Finance,False,50000.0,50000.0
Buysight,2008-11,Advertising,False,18090000.0,18090000.0
Buysight,2010-09,Advertising,False,30000000.0,48090000.0
Buysight,2012-03,Advertising,False,16000000.0,64090000.0
Buyt.In,2013-06,Search,False,1000000.0,1000000.0
Buzz Referrals,2011-03,Startups,False,150000.0,150000.0
Buzz Referrals,2011-04,Startups,False,50000.0,200000.0
Buzz Referrals,2011-12,Startups,False,2400000.0,2600000.0
BuzzCity,2008-08,Advertising,False,10000000.0,10000000.0
BuzzDoes,2012-01,Advertising,False,750000.0,750000.0
BuzzFeed,2008-07,Entertainment,True,7000000.0,7000000.0
BuzzFeed,2010-05,Entertainment,True,40000000.0,47000000.0
BuzzFeed,2012-01,Entertainment,True,77500000.0,124500000.0
BuzzFeed,2013-01,Entertainment,True,77200000.0,201700000.0
BuzzSpice,2013-09,Social Media Marketing,False,20000.0,20000.0
BuzzTable,2011-06,Loyalty Programs,False,25000.0,25000.0
Buzzient,2008-04,Analytics,False,500000.0,500000.0
Buzzmove,2013-05,Curated Web,False,79189.0,79189.0
Buzzni,2011-01,Search,False,889120.0,889120.0
Buzzoek,2013-10,Analytics,False,257320.0,257320.0
Buzzoola,2012-01,Video,False,1000000.0,1000000.0
Buzzoole,2013-11,Advertising,False,231588.0,231588.0
Buzzwire,2007-07,Mobile,False,8000000.0,8000000.0
Buzzwire,2007-12,Mobile,False,24000000.0,32000000.0
ByAllAccounts,2008-02,Finance,False,5000000.0,5000000.0
ByAllAccounts,2010-09,Finance,False,5000000.0,10000000.0
ByHours.com,2013-07,In-Flight Entertainment,False,1543920.0,1543920.0
ByRead,2009-12,Software,False,6000000.0,6000000.0
Bye,2008-09,Internet,False,250000.0,250000.0
ByeCity,2008-03,Travel,False,10000000.0,10000000.0
Byliner,2011-07,Content,False,2000000.0,2000000.0
Bypass Mobile,2011-12,Mobile,False,1750000.0,1750000.0
Bypass Mobile,2013-04,Mobile,False,7000000.0,8750000.0
ByteActive,2008-12,Enterprise Software,False,244000.0,244000.0
ByteLight,2012-10,Mobile,False,1250000.0,1250000.0
ByteLight,2013-10,Mobile,False,12000000.0,13250000.0
BzzAgent,2006-01,Social Media,False,27500000.0,27500000.0
C-nario,2007-01,Software,False,10000000.0,10000000.0
C2 Microsystems,2009-10,Hardware + Software,False,30000000.0,30000000.0
