index,company_name,company_market,company_country_code,raised_amount_usd
102,Acorns,Apps,USA,7500000.0
1868,GroundMetrics,Hardware + Software,USA,7500000.0
3890,SentinelOne,Security,USA,7520000.0
907,Clean Air Power,Clean Technology,USA,7576257.0
753,CapLinked,Enterprise Software,USA,7597600.0
3716,Roadtrippers,Travel,USA,7600000.0
5123,Zonoff,Home Automation,USA,7600000.0
1854,Greencloud Technologies,Enterprise Software,USA,7625000.0
462,Bancore A/S,Mobile Payments,DNK,7704358.0
3260,Personal Factory,Manufacturing,ITA,7719600.0
1589,Fidelis,SaaS,USA,7750000.0
5009,Xercise4less,Health and Wellness,GBR,7781818.0
4783,Versa,Digital Media,USA,7800000.0
5097,ZetrOZ,Biotechnology,USA,7800000.0
3689,Revolution Analytics,Big Data,USA,7800000.0
112,Active Mind Technology,Software,USA,7823112.0
2561,Maana,Enterprise Software,USA,7830000.0
536,Biofortuna,Biotechnology,GBR,7879304.0
2531,Lumense,Biotechnology,USA,7950000.0
2258,Kazaana,Web Development,USA,7950000.0
4217,StickyADS.tv,Technology,FRA,7976920.0
1801,GoEuro,Travel,DEU,8000000.0
620,Boticca,Fashion,GBR,8000000.0
3524,Quartzy,Life Sciences,USA,8000000.0
1661,Food52,Publishing,USA,8000000.0
5342,popexpert,Education,USA,8000000.0
2351,Kwarter,Advertising,USA,8000000.0
1196,DataTorrent,Big Data,USA,8000000.0
53,ABSMaterials,Clean Technology,USA,8000000.0
2378,Lacoon Mobile Security,Software,USA,8000000.0
4862,Vserv.mobi,Emerging Markets,IND,8000000.0
4713,UrbanIndo,E-Commerce,IDN,8000000.0
5367,uBank,Mobile,ROM,8000000.0
2022,IID,Security,USA,8000000.0
1659,Food Genius,Startups,USA,8000000.0
2568,"Madison Reed, Inc.",Beauty,USA,8000000.0
322,Aria Networks,Software,GBR,8000000.0
1138,CureTech,Biotechnology,ISR,8000000.0
2115,InstaEDU,Tutoring,USA,8000000.0
654,Breezeworks,Mobile,USA,8000000.0
1567,Fashion GPS,Software,GBR,8000000.0
3197,ParStream,Databases,DEU,8000000.0
1023,Concurrent Inc,Software,USA,8000000.0
4113,Soraa,Lighting,USA,8000000.0
570,Bloc,Education,USA,8000000.0
81,Ablative Solutions,Biotechnology,USA,8000000.0
766,CardFlight,Payments,USA,8000000.0
3209,Pathbrite,Education,USA,8000000.0
4569,Traitify,Personalization,USA,8000000.0
459,Baltic Ticket Holdings AS,Ticketing,EST,8000000.0
3194,PaperKarma,None,USA,8000000.0
1538,FOBO,Hardware + Software,USA,8000000.0
1537,FIGS,Health Care,USA,8000000.0
4966,WizIQ,Education,USA,8000000.0
239,Amiato,Analytics,USA,8000000.0
4195,StarMaker Interactive,Mobile,USA,8000000.0
819,Centice,Biotechnology,USA,8000000.0
1512,Exchange Lab,Advertising,GBR,8000000.0
3751,Runnable Inc.,Software,USA,8000000.0
528,BioDigital,Biotechnology,USA,8000000.0
959,Cluster,Photography,USA,8000000.0
3807,Savelli,Mobile,CHE,8000000.0
1836,Graphdive,Analytics,USA,8000000.0
2725,Minetta Brook,Analytics,USA,8000000.0
3248,Pepperfry.com,E-Commerce,IND,8000000.0
1470,Epoxy,Games,USA,8000000.0
3018,Numerify,Analytics,USA,8000000.0
751,Canvas,Android,USA,8000000.0
5270,iScreen Vision,Health Care,USA,8000000.0
4141,Spartz,Curated Web,USA,8000000.0
5272,iStreamPlanet,Games,USA,8000000.0
1424,Elliptic Technologies,Security,CAN,8000000.0
494,Bench,Finance,USA,8000000.0
2327,Kontera,Advertising,USA,8000000.0
1423,Ellie,E-Commerce,USA,8000000.0
3619,RedCap,Transportation,USA,8100000.0
2818,Motwin,Internet,FRA,8100000.0
3942,Shots,Android,USA,8100000.0
5240,freee,Accounting,JPN,8100000.0
4094,Solar Junction,Manufacturing,USA,8116000.0
1752,Genesys Systems,Clean Technology,USA,8128400.0
1552,Famo.us,Mobile,USA,8220000.0
4510,"Thru, Inc.",PaaS,USA,8225000.0
577,BloomNation,E-Commerce,USA,8250000.0
4610,Triogen Group,Clean Technology,NLD,8362900.0
3742,RoundPegg,Software,USA,8400000.0
125,AdStage,Software,USA,8400000.0
3946,Shyp,Logistics,USA,8400000.0
4376,Tackk,Curated Web,USA,8400000.0
29,3scale,Developer APIs,ESP,8400000.0
4396,Tangentix,Games,GBR,8400000.0
3757,SENSIMED,Health Care,CHE,8400000.0
3050,Odyssey Thera,Biotechnology,USA,8400000.0
4787,Versus,Price Comparison,DEU,8400000.0
5085,Zenefits,Human Resources,USA,8400000.0
3301,Piqora,Photography,USA,8400000.0
2621,Masabi,Public Transportation,GBR,8400000.0
2089,Ingo Money,Finance,USA,8400000.0
4724,VCNC,SNS,KOR,8456580.0
1173,DUNCAN & Todd,Local Businesses,GBR,8485408.0
4477,The Matlet Group,Software,USA,8500000.0
3960,SignalFuse,Software,USA,8500000.0
2193,Jifiti.com,Gift Card,USA,8500000.0
1191,DataPad,Analytics,USA,8500000.0
4968,Wizeline,Business Intelligence,USA,8500000.0
4541,Tomfoolery,Mobile,USA,8500000.0
2117,Instacart,Groceries,USA,8500000.0
343,Artspace,E-Commerce,USA,8500000.0
3317,Placemeter,Finance,USA,8518000.0
2373,LUXA,E-Commerce,JPN,8600000.0
4243,StyleSaint,Lifestyle,USA,8600000.0
360,Atria Brindavan Power,Clean Technology,IND,8600000.0
1323,DropShip,Supply Chain Management,USA,8600000.0
3510,Qliance Medical Management,Hospitals,USA,8652781.0
4617,TruTouch Technologies,Test and Measurement,USA,8700000.0
458,Balluun,Cloud Infrastructure,USA,8700000.0
1815,Good.Co,Human Resources,USA,8700000.0
833,ChannelBreeze,E-Commerce,KOR,8746760.0
3448,Propeller,Application Platforms,USA,8750000.0
585,Blue Focus PR Consulting,Public Relations,CHN,8794788.0
3027,NxtGen Data Center & Cloud Services,Software,IND,8800000.0
4213,StepLeader,Mobile,USA,8800000.0
2687,MetGen,Biotechnology,FIN,8838060.0
3591,Reactor Inc.,Analytics,USA,8850000.0
4788,Vertical Knowledge,Analytics,USA,8875000.0
3838,Scripted,Freelancers,USA,9000000.0
872,Cinarra Systems,Mobile,USA,9000000.0
3079,OneHealth Solutions,Game Mechanics,USA,9000000.0
1759,GetNinjas,Advertising,BRA,9000000.0
2168,Itandi,Software,JPN,9000000.0
5134,Zooz Mobile Ltd.,Developer APIs,ISR,9000000.0
4808,Videolicious,Software,USA,9000000.0
640,Brainbow,Games,GBR,9000000.0
941,CloudHealth Technologies,Software,USA,9000000.0
1898,Haiku Deck,iPad,USA,9000000.0
4618,True Office,Pharmaceuticals,USA,9000000.0
1526,Extreme Startups,Automotive,CAN,9000000.0
2462,Listia,Craigslist Killers,USA,9000000.0
1570,Fastacash,Curated Web,SGP,9000000.0
109,ActionX,Mobile,USA,9000000.0
4060,Snaps,Augmented Reality,USA,9000000.0
4959,Wisegate,Social Network Media,USA,9000000.0
286,AppMesh,Enterprise Software,USA,9000000.0
2042,ImmunGene,Biotechnology,USA,9000000.0
4237,StudyBlue,File Sharing,USA,9000000.0
2031,Idomoo,Enterprise Software,ISR,9000000.0
2452,Linkfluence,Brand Marketing,FRA,9000000.0
2151,Inventables,E-Commerce,USA,9000000.0
1137,Curalate,Analytics,USA,9000000.0
1629,Fleksy,Mobile,USA,9000000.0
5297,kiwi666,Photography,CHN,9000000.0
1145,Curriculet,Education,USA,9000000.0
3389,Precipio Diagnostics,Biotechnology,USA,9000000.0
2891,Narrative,Photography,SWE,9000000.0
1834,Granify,E-Commerce,CAN,9000000.0
3394,Predilytics,Health and Wellness,USA,9000018.0
624,BountyJobs,Human Resources,USA,9010474.0
2597,Mantex,Clean Technology,SWE,9018224.0
3118,Orchestrate,Enterprise Software,USA,9020000.0
2367,LOC&ALL,Software,KOR,9025940.0
2635,Mavenlink,Project Management,USA,9029415.0
5135,Zosano Pharma,Biotechnology,USA,9090000.0
581,Blu Wireless Technology,Hardware + Software,GBR,9091506.0
4905,Wedo Shopping,E-Commerce,GBR,9091508.0
2660,Medicina,Biotechnology,GBR,9091508.0
1243,Dennoo,Auctions,USA,9100000.0
1114,CrowdMed,Health and Wellness,USA,9100000.0
1833,Grand St.,Hardware + Software,USA,9100000.0
2976,NinthDecimal,Location Based Services,USA,9165053.0
4079,SocialProof,Business Services,USA,9200000.0
3706,Rise,Marketplaces,USA,9200000.0
967,Coda Payments,Mobile,SGP,9200000.0
2013,H_REL,Biotechnology,USA,9200000.0
805,Catchpoint Systems,Analytics,USA,9200001.0
3096,OpenDNS,Security,USA,9260000.0
50,9Lenses,SaaS,USA,9300000.0
1666,ForSight Labs,Biotechnology,USA,9300000.0
1846,Green Highland Renewables,Clean Technology,GBR,9300000.0
2879,Namo Media,Mobile,USA,9375000.0
3870,Semetric,Analytics,GBR,9400000.0
4319,Symphony Commerce,E-Commerce,USA,9400000.0
340,Artificial Solutions,Mobile,ESP,9400000.0
3387,PrePlay,Games,USA,9400000.0
2930,Networked Insights,Social Media,USA,9400000.0
2060,Inari Medical,Health and Wellness,USA,9420000.0
4691,"University of California, San Francisco",Education,USA,9450000.0
4363,TVA Medical,Health Care Information Technology,USA,9500000.0
1228,Defense.Net,Security,USA,9500000.0
791,Casa Grande,Real Estate,IND,9500000.0
2869,NGRAIN,Software,CAN,9500000.0
537,Biogenic Reagents,Enterprise Software,USA,9500000.0
2100,Innovative Trauma Care,Health Care,CAN,9506945.0
2842,Musicmetric,Music,GBR,9513500.0
2476,Lively Inc.,Internet of Things,USA,9600000.0
4729,VHX,Video Streaming,USA,9600000.0
305,Apportable,Mobile,USA,9600000.0
2535,Luxodo,Fashion,DEU,9600000.0
3507,Qazzow,Software,USA,9600000.0
3246,PeopleLinx,Software,USA,9600000.0
3562,Racktivity,Software,BEL,9603750.0
1275,DigitalOcean,Cloud Computing,USA,9617400.0
2156,Invia.cz,E-Commerce,CZE,9649500.0
4739,Valkee,Hardware + Software,FIN,9700000.0
4395,TandemLaunch,Finance,CAN,9738116.0
4460,The 19th Floor,Social Media,CHN,9741840.0
524,Bina Technologies,Analytics,USA,9750000.0
5291,itBit,Finance,USA,9750000.0
682,BuildZoom,Construction,USA,9765000.0
3064,Omni Hospitals,Biotechnology,IND,9800000.0
856,Chip Path Design Systems,Semiconductors,USA,9805636.0
3709,Riskified,E-Commerce,ISR,9900000.0
1721,GNS Healthcare,Analytics,USA,9939920.0
2495,Locket,Android,USA,9958238.0
5080,Zen Planner,Billing,USA,10000000.0
2602,Mapbox,Open Source,USA,10000000.0
502,Berrybenka,E-Commerce,IDN,10000000.0
641,Brainspace Corporation,Software,USA,10000000.0
3347,Plures Technologies,Consulting,USA,10000000.0
3548,R2 Semiconductor,Semiconductors,USA,10000000.0
2063,Inception Sciences,Biotechnology,USA,10000000.0
4543,Tongbanjie,Finance,CHN,10000000.0
3546,Qyer.com,Travel,CHN,10000000.0
2982,NoRedInk,Education,USA,10000000.0
3897,Serena & Lily,E-Commerce,USA,10000000.0
2128,Intec Pharma,Biotechnology,ISR,10000000.0
2995,Norse,IT and Cybersecurity,USA,10000000.0
469,BarkBox,Pets,USA,10000000.0
915,Cleave Biosciences,Biotechnology,USA,10000000.0
1663,Fooda,Enterprise Software,USA,10000000.0
2189,JetPay,Finance,USA,10000000.0
2996,Nortal AS,Software,EST,10000000.0
2668,Medrobotics,Hardware,USA,10000000.0
3833,ScoreBig,E-Commerce,USA,10000000.0
2398,LeadPages,Software,USA,10000000.0
3273,PharmAkea Therapeutics,Biotechnology,USA,10000000.0
2325,Kona Medical,Therapeutics,USA,10000000.0
3225,Payfone,Mobile,USA,10000000.0
1949,Heyday,Local Businesses,USA,10000000.0
3285,Pickwick & Weller,E-Commerce,USA,10000000.0
3708,RiskIQ,Reputation,USA,10000000.0
3710,Riskonnect,Enterprise Software,USA,10000000.0
2334,Kovio,Semiconductors,USA,10000000.0
1321,Droid system master,Mobile,CHN,10000000.0
988,ColdLight Solutions,Predictive Analytics,USA,10000000.0
616,BoosterMedia,Games,NLD,10000000.0
4972,Womai,E-Commerce,CHN,10000000.0
440,BTC China,Finance,CHN,10000000.0
4979,WorkFusion (previously CrowdComputing Systems),Software,USA,10000000.0
4992,Wrike,Enterprise Software,USA,10000000.0
4711,Urban Ladder,Home Decor,IND,10000000.0
4712,UrbanBound,Software,USA,10000000.0
4996,Wymsee,Advertising,USA,10000000.0
4999,XConnect Global Networks,VoIP,GBR,10000000.0
3756,SAVO,Software,USA,10000000.0
226,Altitude Digital,Advertising,USA,10000000.0
3122,Origami Inc.,E-Commerce,JPN,10000000.0
3772,SPR Therapeutics,Hardware,USA,10000000.0
2298,Kitara Media,Curated Web,CAN,10000000.0
3794,Samanage,Corporate IT,USA,10000000.0
3804,Sauce Labs,Enterprise Software,USA,10000000.0
1052,Convertro,Optimization,USA,10000000.0
456,Balanced,E-Commerce,USA,10000000.0
4578,Travelata,Travel,RUS,10000000.0
455,Baifendian,Enterprises,CHN,10000000.0
1226,"Deep Information Sciences, Inc.",Software,USA,10000000.0
858,Chirpify,Marketing Automation,USA,10000000.0
2114,InspireMD,Health Care,ISR,10000000.0
4064,Snowball Finance,Finance,CHN,10000000.0
2784,Mojave Networks,Mobile,USA,10000000.0
2777,Modria,Legal,USA,10000000.0
5221,eZono,Health Care,DEU,10000000.0
175,Agilyx,Clean Technology,USA,10000000.0
5225,eleni,Consulting,KEN,10000000.0
4089,Sofie Biosciences,Biotechnology,USA,10000000.0
5250,iBoxPay,Finance,CHN,10000000.0
1572,Fastly,Web Hosting,USA,10000000.0
67,ANF Technology,Nanotechnology,EST,10000000.0
4110,Sonitus Medical,Health Care,USA,10000000.0
639,BrainScope Company,Biotechnology,USA,10000000.0
1156,CymaBay Therapeutics,Biotechnology,USA,10000000.0
4061,Snapsheet,Mobile,USA,10000000.0
2518,LoopPay,Mobile,USA,10000000.0
756,Capricorn Food Products India,Hospitality,IND,10000000.0
1581,Feidee,Finance,CHN,10000000.0
5271,iSpot.tv,Television,USA,10000000.0
4140,Sparql City,Analytics,USA,10000000.0
576,BloomBoard,Education,USA,10000000.0
5275,iVantage Health Analytics,Analytics,USA,10000000.0
4402,TapInfluence,Advertising,USA,10000000.0
2360,LBE Security Master,Security,CHN,10000000.0
1876,Guide,Guides,USA,10000000.0
727,CSDN,Social Media,CHN,10000000.0
1176,DailyLook,Shopping,USA,10000000.0
4393,Talking Data,Mobile,CHN,10000000.0
724,CROSSROADS SYSTEMS,Communications Infrastructure,USA,10000000.0
1877,GuideSpark,Enterprise Software,USA,10000000.0
2353,Kyma Medical Technologies,Health Care,ISR,10000000.0
789,CartiHeal,Health Care,ISR,10000000.0
4693,University of Pittsburgh,Education,USA,10000000.0
2797,Money On Mobile,Mobile,IND,10000000.0
4518,Ticketland,Consulting,RUS,10000000.0
165,Afferent Pharmaceuticals,Biotechnology,USA,10000000.0
3362,Polaris Wireless,Mobile,USA,10000000.0
1480,Etaoshi,Hospitality,CHN,10000000.0
2877,Naked Wines,Curated Web,GBR,10000000.0
2639,Maxta,Software,USA,10000000.0
2449,"LinkSmart, Inc.",Publishing,USA,10000000.0
4022,Skylight Healthcare Systems,Health and Wellness,USA,10000000.0
1525,Extreme Reality,3D,ISR,10000000.0
2830,Mtime,Fashion,CHN,10000000.0
1511,Excellence4u,Consulting,IND,10000000.0
3383,PowerbyProxi,Mobile,NZL,10000000.0
803,Catavolt,Enterprise Software,USA,10000000.0
119,Ad Hoc Labs,Mobile,USA,10000000.0
804,Catbird,Security,USA,10000000.0
2878,Namely,Advertising,USA,10050000.0
567,Blazent,Enterprise Software,USA,10083854.0
3682,Revel Systems,Mobile Payments,USA,10100000.0
5196,dloHaiti,Clean Technology,USA,10109700.0
2936,Neverware,Startups,USA,10156914.0
2707,MicroTransponder,Health Care,USA,10200000.0
2264,Keepsafe,Security,USA,10200000.0
2838,Muse & Co,E-Commerce,JPN,10200000.0
4586,Tred,Social Commerce,USA,10200000.0
3730,Rodos BioTarget,Biotechnology,DEU,10240620.0
2219,Jusp,Mobile,ITA,10244000.0
3925,Shippable,Software,USA,10250000.0
1582,Fenergo,Banking,IRL,10292800.0
4828,Visedo,Public Transportation,FIN,10292800.0
2833,MultiLing Corporation,None,USA,10300000.0
3828,Scoop.it,Curated Web,USA,10400000.0
2330,Kopo Kopo,E-Commerce,KEN,10400000.0
4065,Snowman,None,IND,10400000.0
188,Aisle50,Coupons,USA,10400000.0
4421,Teads,Advertising,FRA,10400000.0
4190,Sqrrl,Analytics,USA,10400000.0
1079,Cove Financial Group,Finance,USA,10400000.0
1776,GiveGab,Social Media,USA,10400000.0
2644,MedDay,Biotechnology,FRA,10468800.0
3335,PlayerLync,Information Security,USA,10500000.0
1064,Correlsense,Software,USA,10500000.0
3214,Patreon,Music,USA,10500000.0
994,Collective Bias,Shopping,USA,10500000.0
4916,Well.ca,E-Commerce,CAN,10500000.0
4463,The Business of Fashion,Fashion,GBR,10500000.0
1463,Entelo,Human Resources,USA,10500000.0
2586,MakeSpace,Commercial Real Estate,USA,10500000.0
763,CarbonCure Technologies,Construction,CAN,10500000.0
266,Any.DO,iPhone,ISR,10500000.0
2303,Kitsy Lane,E-Commerce,USA,10500000.0
5090,Zep Solar,Clean Technology,USA,10571182.0
4867,WHILL,Electric Vehicles,USA,10600000.0
4338,Synthetic Biologics,Biotechnology,USA,10606760.0
532,Bioaxial,Biotechnology,FRA,10800000.0
4412,Targovax,Biotechnology,NOR,10800000.0
421,Ayla Networks,Hardware + Software,USA,10800000.0
2704,Micro Housing Finance Corporation Limited,Finance,IND,10800000.0
1189,DataFox,Venture Capital,USA,10800000.0
3446,Pronutria,Biotechnology,USA,10800000.0
4723,Utkarsh Micro Finance,Finance,IND,10800000.0
2322,Koality,Enterprise Software,USA,10800000.0
5207,eCommHub,E-Commerce,USA,10800000.0
1343,E-Blink,Mobile,FRA,10807440.0
4334,Synoste Oy,Biotechnology,FIN,10807440.0
814,CelluComp,Manufacturing,GBR,10909809.0
1702,Fundation,Finance Technology,USA,10915868.0
2169,Itineris,Software,BEL,10936100.0
5002,XO1,Biotechnology,GBR,11000000.0
4067,SoMoLend,Finance,USA,11000000.0
1376,Ebuzzing and Teads,Online Video Advertising,GBR,11000000.0
1070,Cotap,Collaboration,USA,11000000.0
3243,Pentalum Technologies,Clean Technology,ISR,11000000.0
2441,LightSail Energy,Clean Technology,USA,11000000.0
1368,Easy Solutions,Security,USA,11000000.0
4758,Vee24,E-Commerce,USA,11000000.0
1865,Grokker,Curated Web,USA,11000000.0
1161,Cyvera,Security,ISR,11000000.0
3004,Novian Health,Health and Wellness,USA,11000000.0
4697,Unmetric,Analytics,USA,11000000.0
1419,Electronic Payment and Services (EPS),Hardware + Software,IND,11000000.0
4427,TeamSnap,Mobile,USA,11000000.0
2692,Metaps,Mobile,SGP,11000000.0
4901,WebAction,Application Platforms,USA,11000000.0
3819,SciAps,Hardware + Software,USA,11100000.0
3803,Santhera Pharmaceuticals Holding,Biotechnology,CHE,11141000.0
1951,High Fidelity,Hardware + Software,USA,11150000.0
2481,LoanLogics,Finance,USA,11200000.0
1607,Firebase,Enterprise Software,USA,11200000.0
4223,Storefront,Marketplaces,USA,11200000.0
1941,Helium Systems,Internet of Things,USA,11200000.0
1375,Ebury,Finance,GBR,11207052.0
3840,Seamless Toy Company,Entertainment,USA,11230000.0
5112,Zipments,Postal and Courier Services,USA,11250000.0
5288,invi,Android,USA,11250000.0
4722,Utility Funding,Clean Technology,GBR,11280346.0
2328,Kony,Field Support Services,USA,11300000.0
1592,FieldAware,Software,IRL,11322080.0
1517,Exosect,Biotechnology,GBR,11364384.0
2433,Librato,SaaS,USA,11400000.0
243,Amplience,E-Commerce,USA,11400000.0
3848,Secret,Apps,USA,11400000.0
2983,Nobel Hygiene,E-Commerce,IND,11500000.0
3497,Pyramid Analytics,Analytics,NLD,11500000.0
1046,Continuum Healthcare,Biotechnology,USA,11500000.0
2923,Netatmo,Hardware,FRA,11579400.0
1543,FTBpro,Media,GBR,11600000.0
584,Blue Box,Enterprise Software,USA,11600000.0
599,Bolt.io,Finance,USA,11700000.0
1414,Elastic Path Software,Developer APIs,CAN,11738383.0
2608,Mark43,Software,USA,11775000.0
1707,Fuse Powered Inc.,Mobile,CAN,11800000.0
5036,Yieldr,Advertising,NLD,11836720.0
2071,Indix,Visualization,USA,11989460.0
433,BCR Environmental,Clean Technology,USA,12000000.0
4323,SynapSense,Wireless,USA,12000000.0
3352,Pneuron,Enterprise Software,USA,12000000.0
2598,Manthan Systems,Analytics,IND,12000000.0
4042,Smart Pipe,Clean Technology,USA,12000000.0
3834,Scotrenewables Tidal Power,Manufacturing,GBR,12000000.0
817,Celtra Inc.,Mobile,USA,12000000.0
4780,Verivo Software,Enterprise Software,USA,12000000.0
126,AdTheorent,Advertising,USA,12000000.0
2213,Jump Ramp Games,Mobile,USA,12000000.0
4235,Strikingly,Mobile,USA,12000000.0
4696,Unleashed Software,Software,NZL,12000000.0
4418,TaxiForSure.com,Automotive,IND,12000000.0
703,ByteLight,Mobile,USA,12000000.0
4864,Vurb,Search,USA,12000000.0
401,Avenida,Online Shopping,ARG,12000000.0
895,Civicon,Consulting,KEN,12000000.0
163,AetherPal,Mobile,USA,12000000.0
1180,DanceOn,Music,USA,12000000.0
831,Channel IQ,Software,USA,12000000.0
2306,"Kiwi, Inc.",Android,USA,12000000.0
4244,StyleSeat,Beauty,USA,12000000.0
5329,nChannel,Data Integration,USA,12000000.0
1690,Freeosk Inc,Advertising,USA,12000000.0
93,Accurate Group,Real Estate,USA,12000000.0
781,Carnival,Internet,USA,12000000.0
5277,iZotope,Games,USA,12000000.0
1606,FireHost,IaaS,USA,12000000.0
4508,Three Squirrels E-commerce,E-Commerce,CHN,12000000.0
510,Between,Photo Sharing,KOR,12000000.0
27,3Pillar Global,Software,USA,12000000.0
2762,Mobilewalla,Mobile,USA,12000000.0
706,CARD.com,P2P Money Transfer,USA,12000000.0
1031,Connected Data,Analytics,USA,12000000.0
936,CloudByte,Storage,USA,12000000.0
2019,ID90T,Travel,USA,12000000.0
2750,Mnemosyne Pharmaceuticals,Biotechnology,USA,12000000.0
1739,Gasngo,Hardware + Software,ISR,12000000.0
3843,Seclore,Software,IND,12000000.0
2140,Intercom,Software,USA,12000000.0
3206,PassportParking,Enterprise Software,USA,12000000.0
130,Adapx,Collaboration,USA,12000000.0
1889,HDmessaging,Mobile,USA,12000000.0
3821,Science Exchange,Marketplaces,USA,12000000.0
1303,DoorDash,Small and Medium Businesses,USA,12000000.0
149,Advanced Animal Diagnostics,Biotechnology,USA,12000000.0
3686,Revision Military,Hardware + Software,USA,12000000.0
5147,aPriori Technologies,Software,USA,12000000.0
1129,Crushpath,Sales and Marketing,USA,12000000.0
2359,LATTO,Personalization,ISR,12000000.0
1794,Glow,Health and Wellness,JPN,12000000.0
2723,MindMixer,Government Innovation,USA,12000000.0
3326,Plaxica,Clean Technology,GBR,12122011.0
2245,Kanjoya,Analytics,USA,12138006.0
3188,Panna,Hospitality,USA,12150000.0
2483,Locaid,Enterprise Software,USA,12150000.0
54,ACCO Semiconductor,Semiconductors,USA,12191919.0
1627,Flayr,Curated Web,FRA,12200000.0
5303,lark,Hardware + Software,USA,12400000.0
3907,ShapeUp,Health and Wellness,USA,12500000.0
5260,iMoney Group,Finance,MYS,12500000.0
2444,Lincor Solutions,Health Care,IRL,12500000.0
558,Bizo,Advertising,USA,12500000.0
3555,RJMetrics,Business Intelligence,USA,12500000.0
5126,Zoom,Collaboration,USA,12500000.0
4228,Storybird,Media,USA,12500000.0
4242,StyleHaul,Fashion,USA,12500000.0
4515,Tianma Medical Group,Biotechnology,CHN,12533912.0
1998,HowAboutWe,Curated Web,USA,12600000.0
797,Casetext,Legal,USA,12600000.0
2038,Imagistx,Health and Wellness,CAN,12600000.0
1957,Hightower,Mobile Enterprise,USA,12720000.0
4582,Traxo,Tracking,USA,12720000.0
1276,DirectPhotonics Industries,Manufacturing,DEU,12737340.0
2629,MasteryConnect,Education,USA,12750000.0
574,Bloodhound,Mobile,USA,12750000.0
44,7signal Solutions,Web Hosting,USA,12750000.0
1911,Happy Cloud,Games,USA,12750000.0
1068,Cortica,Computer Vision,USA,12800000.0
2933,NeuroPhage Pharmaceuticals,Biotechnology,USA,12800000.0
4447,TempoDB,Services,USA,12800000.0
5348,saperatec,Clean Technology,DEU,12851190.0
472,BathEmpire,E-Commerce,GBR,12879637.0
1888,HCS Control Systems,None,GBR,12879637.0
997,Combatant Gentlemen,E-Commerce,USA,12880000.0
5155,adjust,Mobile,USA,12900000.0
4608,Trinity Place Holdings,Real Estate,USA,13000000.0
4782,Veros Systems,Enterprise Software,USA,13000000.0
3851,Securus Medical Group,Biotechnology,USA,13000000.0
4765,Vend,SaaS,NZL,13000000.0
3499,Q Factor Communications,Television,USA,13000000.0
2458,LiquidPiston,Clean Technology,USA,13000000.0
5292,itembase,E-Commerce,USA,13000000.0
4871,Wacai,Software,CHN,13000000.0
4872,Waicai,Finance,CHN,13000000.0
1199,Dataguise,Enterprise Software,USA,13000000.0
1905,Hampton Creek,Technology,USA,13000000.0
3623,Redbooth,Mobile,USA,13000000.0
681,BuildDirect,E-Commerce,CAN,13000000.0
710,CENTRI Technology,Mobile,USA,13000000.0
4198,Starmount,Shopping,USA,13000000.0
2880,Namshi,E-Commerce,ARE,13000000.0
2429,LevelEleven,Gamification,USA,13000000.0
5068,Zadara Storage,Cloud Data Services,USA,13000000.0
1758,Geo Semiconductor,Semiconductors,USA,13000000.0
725,CS Networks,SMS,GBR,13129000.0
3166,PTS Consulting,Consulting,GBR,13182687.0
3578,Rapt Media,Video,USA,13195128.0
2844,Muzy,Curated Web,USA,13200000.0
4781,Vermillion,Health Care,USA,13242500.0
5229,enGene,Biotechnology,CAN,13250000.0
293,Appear Here,Marketplaces,GBR,13300000.0
2093,Inktank,Enterprise Software,USA,13400000.0
2418,Lendio,Finance,USA,13500000.0
2843,Mustbin,Software,USA,13500000.0
2299,Kitchensurfing,Hospitality,USA,13500000.0
4137,Sparkcentral,Twitter Applications,USA,13500000.0
282,AppGratis,App Stores,FRA,13500000.0
4932,WhoKnows,Software,USA,13500000.0
1569,Fast Drinks,Hospitality,ESP,13509300.0
1651,Flurry,Mobile,USA,13520000.0
1415,ElasticBox,PaaS,USA,13600000.0
3017,Numecent,Enterprise Software,USA,13600000.0
58,ADOMIC (formerly YieldMetrics),Advertising,USA,13600000.0
4143,Specialized Tech,Clean Technology,CAN,13633363.0
2272,Key Travel,Travel,GBR,13637262.0
3722,Rockabox,Content,GBR,13637262.0
3914,Shareable Ink,Enterprise Software,USA,13700000.0
4513,TiGenix,Biotechnology,BEL,13700000.0
3829,Scoopshot,Crowdsourcing,FIN,13737300.0
767,Cardinal Blue Software,Curated Web,USA,13800000.0
5330,nGage Labs,Mobile Coupons,USA,13800000.0
5216,eSentire,Web Hosting,CAN,14000000.0
1502,EveryMove,Corporate Wellness,USA,14000000.0
3525,Qubole,Enterprise Software,USA,14000000.0
2228,KISSmetrics,Sales and Marketing,USA,14000000.0
3934,Shopgate,Apps,USA,14000000.0
910,ClearFit,Curated Web,USA,14000000.0
1198,Databricks,Analytics,USA,14000000.0
4276,Surf Air,Transportation,USA,14000000.0
2776,Modernizing Medicine,Software,USA,14000000.0
1857,Greenlight Biosciences,Biotechnology,USA,14000000.0
656,Brickell Biotech,Biotechnology,USA,14000000.0
4255,SumAll,Analytics,USA,14000000.0
5058,Yuantiku,Education,CHN,14000000.0
1933,Heap,Analytics,USA,14000000.0
3596,RealMatch,Career Management,USA,14000000.0
4587,Treehouse,Education,USA,14000000.0
1803,Goal Zero,Solar,USA,14000000.0
4813,View the Space,Real Estate,USA,14000000.0
2032,If You Can,Education,USA,14000000.0
